id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,purpose,addr_state,Country
270550,8000, 36 months,15.61%,279.72,D,D1,Senior Sailing Advisor,2 years,MORTGAGE,44000,other,FL,United States
70671,15000, 60 months,8.18%,305.44,B,B1,nurse executive,10+ years,MORTGAGE,92000,debt_consolidation,Kentucky,United States
164024,4000, 36 months,9.99%,129.05,B,B3,Commerical Driver,5 years,MORTGAGE,60000,debt_consolidation,CT,United States
242621,3200, 36 months,16.99%,114.08,D,D3,multimedia tech,10+ years,MORTGAGE,70000,home_improvement,GA,United States
131764,33000, 36 months,16.55%,1169.17,D,D2,"Manager, Medical Staff Services",10+ years,MORTGAGE,66000,debt_consolidation,WA,United States
353337,20000, 60 months,12.69%,451.9,C,C2,Manager,1 year,RENT,110000,debt_consolidation,NJ,United States
157015,9600, 36 months,8.18%,301.63,B,B1,RN,2 years,MORTGAGE,65000,debt_consolidation,TX,United States
180203,16400, 36 months,15.61%,573.43,D,D1,Equipment Operator,10+ years,RENT,41000,debt_consolidation,NJ,United States
276046,15000, 36 months,8.18%,471.3,B,B1,Pharmacy Technician,10+ years,MORTGAGE,45000,debt_consolidation,AR,United States
386789,8000, 36 months,24.50%,315.97,F,F3,Senior Instrumentation Engineer,10+ years,MORTGAGE,46000,debt_consolidation,FL,United States
3458,8000, 36 months,6.99%,246.99,A,A3,facility supervisor,10+ years,MORTGAGE,78000,credit_card,California,United States
153146,5500, 36 months,14.65%,189.72,C,C5,production worker,2 years,RENT,20400,debt_consolidation,PA,United States
58476,9000, 36 months,13.67%,306.16,C,C4,Custdian,10+ years,MORTGAGE,69000,debt_consolidation,NY,United States
206090,6000, 36 months,11.53%,197.95,B,B5,Director of Marketing,3 years,RENT,90000,debt_consolidation,California,United States
223875,10000, 36 months,12.29%,333.53,C,C1,0,n/a,OWN,75000,debt_consolidation,LA,United States
45315,11000, 36 months,7.26%,340.96,A,A4,Owner,10+ years,RENT,60000,credit_card,WI,United States
163885,28275, 60 months,12.69%,638.87,C,C2,Consultant,4 years,RENT,67000,debt_consolidation,Arizona,United States
201366,19350, 60 months,25.78%,576.84,F,F5,Payroll specialist,1 year,OWN,55000,debt_consolidation,GA,United States
377524,2500, 36 months,7.89%,78.22,A,A5,0,n/a,MORTGAGE,25000,other,NV,United States
93525,12000, 36 months,5.32%,361.38,A,A1,Admin. Assistant,2 years,MORTGAGE,45000,debt_consolidation,VA,United States
262625,20000, 36 months,7.26%,619.93,A,A4,IT Technical Support Analyst,7 years,RENT,57000,credit_card,California,United States
348593,12000, 36 months,12.29%,400.24,C,C1,Personal Banker,3 years,RENT,35635,debt_consolidation,California,United States
72742,26650, 36 months,7.89%,833.77,A,A5,president,8 years,MORTGAGE,145000,debt_consolidation,FL,United States
227047,10000, 60 months,18.25%,255.3,E,E1,Finance Coordinator,6 years,RENT,55000,debt_consolidation,Massachusetts,United States
114167,24000, 36 months,6.24%,732.74,A,A2,Director,< 1 year,MORTGAGE,142000,debt_consolidation,PA,United States
57758,14750, 36 months,11.49%,486.33,B,B5,teacher,10+ years,MORTGAGE,85000,debt_consolidation,Maryland,United States
32031,21000, 60 months,18.49%,538.88,E,E2,Project manager,< 1 year,MORTGAGE,120000,debt_consolidation,OH,United States
17834,19625, 60 months,21.99%,541.91,F,F1,Account Manager ,10+ years,RENT,95000,debt_consolidation,California,United States
332354,26000, 36 months,7.89%,813.43,A,A5,Director of Inside Sales,1 year,RENT,58000,debt_consolidation,Massachusetts,United States
205683,20000, 36 months,7.26%,619.93,A,A4,Senior Manager-Dealer Accounts,5 years,MORTGAGE,100000,debt_consolidation,NH,United States
397312,4800, 36 months,14.31%,164.78,C,C4,spray painter,3 years,RENT,60000,major_purchase,WA,United States
82686,8000, 36 months,10.99%,261.88,B,B4,Assistant manager,10+ years,RENT,37600,credit_card,Arizona,United States
297668,27450, 36 months,18.25%,995.83,E,E1,Conductor,10+ years,MORTGAGE,55000,credit_card,MO,United States
8730,14750, 60 months,19.99%,390.71,E,E4,Technician,4 years,RENT,65000,other,PA,United States
408112,4000, 36 months,10.49%,130,B,B3,Truck Fleet Manager,1 year,MORTGAGE,38000,car,MO,United States
304157,19200, 60 months,13.33%,440.11,C,C3,Electrician ,4 years,MORTGAGE,86000,debt_consolidation,OR,United States
26719,10000, 60 months,12.59%,225.44,C,C2,Project Analyst,10+ years,MORTGAGE,80000,debt_consolidation,IN,United States
283241,10000, 60 months,13.33%,229.23,C,C3,Program Officer,< 1 year,RENT,60060,debt_consolidation,NJ,United States
160141,7000, 36 months,7.89%,219,A,A5,Case Coordinator,10+ years,RENT,35000,debt_consolidation,KS,United States
7078,3000, 36 months,11.99%,99.63,C,C1,Biologist Technician,< 1 year,MORTGAGE,42000,debt_consolidation,TX,United States
40704,10000, 36 months,9.17%,318.79,B,B2,0,n/a,RENT,54000,debt_consolidation,NM,United States
134211,15000, 60 months,17.86%,379.76,D,D5,Japanese Studies Librarian,3 years,MORTGAGE,56000,credit_card,OR,United States
205754,21000, 36 months,12.69%,704.45,C,C2,Professional Engineer,3 years,OWN,84000,credit_card,CO,United States
306611,24000, 60 months,9.17%,500.19,B,B2,Sales Supervisor,10+ years,RENT,57000,debt_consolidation,OH,United States
179548,8000, 36 months,5.32%,240.92,A,A1,ER Tech,10+ years,MORTGAGE,54000,debt_consolidation,WI,United States
410454,11000, 36 months,9.49%,352.32,B,B2,Director of Admin Services,10+ years,MORTGAGE,65000,debt_consolidation,NC,United States
132481,18000, 36 months,5.32%,542.07,A,A1,CONTROLLER,3 years,MORTGAGE,92000,debt_consolidation,MI,United States
226614,21000, 60 months,9.99%,446.09,B,B3,Project Manager,7 years,RENT,85000,credit_card,OH,United States
257101,35000, 60 months,17.57%,880.61,D,D4,QA Manager,1 year,MORTGAGE,120000,debt_consolidation,NC,United States
35978,14275, 36 months,15.41%,497.72,D,D1,Paralegal,10+ years,MORTGAGE,87500,debt_consolidation,NV,United States
254703,8400, 36 months,8.18%,263.93,B,B1,Administrator,9 years,RENT,84000,credit_card,FL,United States
370545,7200, 36 months,18.84%,263.35,E,E2,Counting Supervisor,7 years,OWN,25000,debt_consolidation,FL,United States
420117,8000, 36 months,15.59%,279.64,D,D1,Owner,10+ years,RENT,95000,debt_consolidation,NC,United States
270153,8000, 36 months,13.33%,270.83,C,C3,"Manager, IT",3 years,MORTGAGE,190000,home_improvement,CO,United States
375390,6450, 36 months,16.99%,229.93,D,D3,Nail,3 years,RENT,30000,other,FL,United States
54834,8000, 36 months,9.17%,255.04,B,B2,Firefighter,10+ years,MORTGAGE,102000,debt_consolidation,IL,United States
81611,10000, 60 months,19.19%,260.46,E,E3,Bartender,8 years,OWN,25000,debt_consolidation,WI,United States
240045,20000, 36 months,7.89%,625.72,A,A5,Director of Communications,10+ years,RENT,64364,credit_card,LA,United States
42704,7650, 36 months,18.49%,278.45,E,E2,Realtor,4 years,OWN,80000,small_business,NY,United States
123807,23500, 60 months,9.99%,499.19,B,B3,Corrections Sergeant,10+ years,MORTGAGE,96000,debt_consolidation,NJ,United States
309144,6000, 36 months,5.93%,182.35,A,A1,0,n/a,OWN,16224,credit_card,CO,United States
160356,18000, 60 months,16.55%,443.01,D,D2,Derrickman,< 1 year,RENT,72000,debt_consolidation,TX,United States
342984,7350, 36 months,12.29%,245.15,C,C1,Administrative Assistant,6 years,RENT,31000,debt_consolidation,PA,United States
415723,35000, 36 months,13.66%,1190.45,C,C3,President,8 years,RENT,100000,debt_consolidation,IL,United States
291222,12000, 36 months,9.99%,387.15,B,B3,owner,5 years,MORTGAGE,90000,debt_consolidation,CO,United States
80727,8700, 36 months,9.17%,277.35,B,B2,Laser machine operator,1 year,MORTGAGE,60000,credit_card,OH,United States
166381,7000, 36 months,10.99%,229.14,B,B4,maintenance,1 year,RENT,47600,debt_consolidation,California,United States
398264,15000, 60 months,15.59%,361.52,D,D1,Project Control Administrator,10+ years,OWN,56000,debt_consolidation,IN,United States
412015,11075, 36 months,11.44%,364.9,B,B4,0,n/a,RENT,24317,credit_card,OH,United States
11601,25000, 36 months,5.32%,752.87,A,A1,Managing Director,10+ years,MORTGAGE,425000,debt_consolidation,PA,United States
379490,24000, 60 months,12.39%,538.61,C,C1,Operations,< 1 year,MORTGAGE,145000,home_improvement,NY,United States
13878,10000, 36 months,9.76%,321.55,B,B3,Security ,10+ years,RENT,32000,debt_consolidation,California,United States
96,18000, 60 months,11.99%,400.31,C,C1,GS-11,10+ years,MORTGAGE,112000,debt_consolidation,Arizona,United States
41048,3600, 36 months,13.18%,121.62,C,C3,"Marketing Communications Designer, LTII",1 year,RENT,38000,debt_consolidation,NV,United States
159157,6450, 36 months,17.57%,231.8,D,D4,underwriter,7 years,MORTGAGE,49200,debt_consolidation,Arizona,United States
361956,24000, 60 months,15.61%,578.68,D,D1,instructional coach,10+ years,MORTGAGE,62000,other,GA,United States
160936,20000, 60 months,12.69%,451.9,C,C2,Attorney,2 years,OWN,95000,home_improvement,NY,United States
294061,10500, 60 months,20.49%,281.06,E,E4,0,n/a,RENT,30900,debt_consolidation,SD,United States
276387,7900, 36 months,16.99%,281.62,D,D3,packaging,2 years,OWN,53000,debt_consolidation,WI,United States
75729,30000, 60 months,11.49%,659.63,B,B5,Regional Sales Manager,10+ years,MORTGAGE,150000,debt_consolidation,TX,United States
198731,35000, 60 months,13.33%,802.29,C,C3,Government,10+ years,OWN,110000,credit_card,California,United States
222427,20000, 36 months,9.99%,645.25,B,B3,Sr Project Manager,2 years,MORTGAGE,120000,debt_consolidation,TX,United States
343613,20000, 36 months,9.17%,637.58,B,B2,Editorial Page Editor,7 years,MORTGAGE,95000,credit_card,MO,United States
375427,10200, 36 months,19.52%,376.58,E,E3,Dealer Trade Driver,5 years,RENT,30000,debt_consolidation,MO,United States
375829,15000, 60 months,18.25%,382.95,E,E1,Account Manager,10+ years,RENT,60000,debt_consolidation,Maryland,United States
265177,35000, 36 months,14.65%,1207.3,C,C5,Pharmaceutical Sales Rep,10+ years,OWN,130000,debt_consolidation,TX,United States
396636,12000, 36 months,8.19%,377.09,A,A5,District sales Manager,10+ years,MORTGAGE,150000,other,LA,United States
167390,25000, 60 months,8.18%,509.07,B,B1,Sr business analyst,10+ years,RENT,70000,credit_card,MO,United States
63591,15000, 36 months,7.89%,469.29,A,A5,Marketing Manager,6 years,RENT,102000,credit_card,TX,United States
180555,20000, 60 months,13.99%,465.27,C,C4,Customer Service,10+ years,RENT,65000,debt_consolidation,California,United States
134956,25000, 60 months,8.18%,509.07,B,B1,nanny/assistant,3 years,RENT,66250,debt_consolidation,California,United States
123794,15000, 36 months,9.17%,478.19,B,B2,S&H Coordinator,< 1 year,MORTGAGE,40000,debt_consolidation,MN,United States
71029,12000, 60 months,18.49%,307.93,E,E2,Mortgage Underwriter,< 1 year,MORTGAGE,125000,debt_consolidation,Maryland,United States
223084,7200, 36 months,15.61%,251.75,D,D1,DEVELOPMENT OFFICER,9 years,RENT,46008,debt_consolidation,PA,United States
383721,30000, 60 months,12.99%,682.44,C,C2,Project Director,10+ years,MORTGAGE,134000,debt_consolidation,TX,United States
155587,28000, 60 months,16.99%,695.73,D,D3,Supervisor,10+ years,RENT,95000,debt_consolidation,NY,United States
28753,10650, 36 months,14.48%,366.48,C,C5,QC Ballistics lead,10+ years,MORTGAGE,36000,debt_consolidation,TX,United States
87735,10000, 36 months,8.18%,314.2,B,B1,Optician II,2 years,RENT,44352,debt_consolidation,CO,United States
103893,35000, 36 months,16.55%,1240.03,D,D2,President ,4 years,MORTGAGE,110000,debt_consolidation,PA,United States
246109,21000, 36 months,13.33%,710.92,C,C3,Crisis Counselor,8 years,MORTGAGE,110000,debt_consolidation,NJ,United States
24032,4000, 36 months,9.17%,127.52,B,B2,Merchandiser,1 year,RENT,31200,debt_consolidation,Arizona,United States
310694,10000, 36 months,14.65%,344.95,C,C5,Business Manager,9 years,RENT,59000,debt_consolidation,OH,United States
99444,7500, 36 months,12.69%,251.59,C,C2,Water,3 years,MORTGAGE,80000,home_improvement,TX,United States
181368,1250, 36 months,12.29%,41.7,C,C1,owner,9 years,MORTGAGE,46000,home_improvement,OR,United States
1400,11500, 60 months,19.48%,301.37,E,E2,Teacher,4 years,RENT,32000,small_business,UT,United States
272842,10000, 36 months,13.99%,341.73,C,C4,driver,9 years,OWN,42900,debt_consolidation,NC,United States
103520,20000, 36 months,12.29%,667.06,C,C1,Directot,10+ years,MORTGAGE,135000,debt_consolidation,WI,United States
59059,4000, 36 months,13.18%,135.13,C,C3,Prodaction spec III,10+ years,RENT,45000,debt_consolidation,ME,United States
377072,10200, 36 months,21.67%,387.81,E,E5,pressbreak,10+ years,OWN,32000,credit_card,TX,United States
315277,13875, 60 months,25.57%,411.9,F,F5,Owner,10+ years,MORTGAGE,35000,debt_consolidation,RI,United States
181533,11200, 60 months,21.99%,309.27,F,F1,0,n/a,RENT,44400,medical,MN,United States
65875,5000, 36 months,11.49%,164.86,B,B5,Millwright,10+ years,MORTGAGE,110000,other,Kentucky,United States
227229,7500, 36 months,5.32%,225.87,A,A1,Centerpoint Entergy,7 years,MORTGAGE,35500,home_improvement,MS,United States
112394,8400, 36 months,8.18%,263.93,B,B1,Administrative assistant,3 years,OWN,55000,debt_consolidation,NC,United States
40675,19200, 60 months,12.59%,432.84,C,C2,Route Sales Rep,7 years,RENT,60000,credit_card,California,United States
328292,14400, 36 months,14.65%,496.72,C,C5,operator,1 year,RENT,60000,debt_consolidation,PA,United States
419147,7000, 36 months,13.66%,238.09,C,C3,paraprofessional,10+ years,OWN,42000,car,AR,United States
293934,15000, 36 months,12.69%,503.18,C,C2,teacher,1 year,RENT,90150,credit_card,Arizona,United States
342195,12000, 36 months,8.18%,377.04,B,B1,OFFICE MANAGERF,10+ years,MORTGAGE,40000,debt_consolidation,PA,United States
131979,23000, 36 months,6.89%,709.02,A,A3,Executive Director,10+ years,MORTGAGE,106000,debt_consolidation,CO,United States
327587,18150, 60 months,25.57%,538.81,F,F5,0,n/a,MORTGAGE,48000,home_improvement,SC,United States
378776,9600, 36 months,10.49%,311.98,B,B3,psychologist,10+ years,RENT,90000,debt_consolidation,NY,United States
55093,8000, 36 months,12.59%,267.98,C,C2,Project Accountant,< 1 year,RENT,47840,debt_consolidation,Maryland,United States
276884,10000, 36 months,7.26%,309.97,A,A4,Manager,1 year,RENT,50000,debt_consolidation,NY,United States
351747,35000, 60 months,17.57%,880.61,D,D4,Vice President of Operations ,2 years,RENT,185000,debt_consolidation,California,United States
43511,9000, 36 months,8.18%,282.78,B,B1,Broker,10+ years,RENT,75000,debt_consolidation,AL,United States
266070,3600, 36 months,14.65%,124.18,C,C5,hr generalist,3 years,MORTGAGE,52000,other,OH,United States
178401,6000, 36 months,7.89%,187.72,A,A5,ASSOCIATE,4 years,RENT,118000,credit_card,NJ,United States
19977,20000, 60 months,9.17%,416.82,B,B2,project manager,10+ years,MORTGAGE,116000,debt_consolidation,FL,United States
179450,35000, 60 months,18.55%,899.28,E,E2,Technical Librarian,3 years,MORTGAGE,83500,debt_consolidation,TX,United States
348077,5000, 36 months,12.69%,167.73,C,C2,Store manager,1 year,RENT,75000,debt_consolidation,TX,United States
312398,16750, 60 months,19.52%,439.32,E,E3,Machine operator,10+ years,RENT,40000,credit_card,MO,United States
55550,8000, 36 months,11.49%,263.78,B,B5,sales,2 years,RENT,70000,debt_consolidation,WA,United States
192862,24000, 36 months,6.24%,732.74,A,A2,Partner/Account Director,10+ years,OWN,300000,home_improvement,GA,United States
122989,15000, 36 months,12.29%,500.3,C,C1,Program Support,3 years,MORTGAGE,37000,debt_consolidation,FL,United States
390147,12000, 60 months,15.59%,289.21,D,D1,Director,10+ years,MORTGAGE,170000,debt_consolidation,NJ,United States
300381,35000, 36 months,18.25%,1269.73,E,E1,Shift Security Supervisor,10+ years,MORTGAGE,105000,debt_consolidation,Maryland,United States
281199,4200, 36 months,13.33%,142.19,C,C3,AR Collections Manager,10+ years,RENT,52000,car,IN,United States
387720,7500, 36 months,8.67%,237.35,B,B1,Manager,10+ years,MORTGAGE,45000,credit_card,OH,United States
272750,35000, 60 months,17.86%,886.11,D,D5,Manager. Customer insighy,7 years,MORTGAGE,104000,debt_consolidation,Maryland,United States
278013,8000, 36 months,12.69%,268.36,C,C2,Real Estate Assessment,1 year,RENT,100000,debt_consolidation,VA,United States
250082,8000, 36 months,13.99%,273.39,C,C4,Supervisor,< 1 year,MORTGAGE,70000,home_improvement,PA,United States
38400,24000, 60 months,12.59%,541.05,C,C2,Health Care Eligibility Director,10+ years,MORTGAGE,82100,credit_card,VT,United States
258768,5000, 36 months,10.99%,163.67,B,B4,coop engineer,< 1 year,RENT,15000,debt_consolidation,NY,United States
87490,35000, 36 months,6.89%,1078.94,A,A3,Sr Product Manager,< 1 year,MORTGAGE,138000,credit_card,TX,United States
198255,16000, 60 months,12.29%,358.27,C,C1,Oncology Pharmacy Technician,4 years,RENT,40000,credit_card,FL,United States
245104,28000, 36 months,6.89%,863.16,A,A3,Senior Software Engineer,5 years,MORTGAGE,145000,debt_consolidation,NY,United States
166633,20000, 36 months,8.18%,628.39,B,B1,Legal nurse for risk management dept,2 years,OWN,92000,debt_consolidation,FL,United States
192688,11350, 36 months,16.55%,402.13,D,D2,District Manager,9 years,RENT,45000,debt_consolidation,PA,United States
336166,10000, 36 months,8.18%,314.2,B,B1,RN,1 year,MORTGAGE,75000,credit_card,WA,United States
189661,17200, 60 months,18.25%,439.11,E,E1,Assistant Director of Nurses,3 years,RENT,60000,credit_card,TX,United States
50303,18000, 36 months,7.89%,563.15,A,A5,Program Manager,10+ years,MORTGAGE,98000,debt_consolidation,LA,United States
286849,28000, 36 months,6.39%,856.78,A,A2,IT Manager,4 years,MORTGAGE,116000,credit_card,Massachusetts,United States
